1321
305.43 303.578 303.16 301.321 299.442 297.872 296.554 295.253 293.636 291.579 289.586 287.595 285.56 283.574 281.427 279.091 276.496 274.012 271.496 268.995 266.437 263.863 261.733 259.693 257.815 255.015 251.287 247.083 242.366 237.048 231.725 226.637 220.924 215.335 210.652 204.885 200.508 
305.242 303.453 303.035 301.134 299.317 297.809 296.616 295.441 293.761 291.704 289.649 287.595 285.622 283.574 281.427 279.029 276.433 273.95 271.371 268.932 266.375 263.925 261.733 259.631 257.753 254.953 251.224 247.02 242.366 237.048 231.725 226.637 220.987 215.46 210.714 204.885 200.383 
305.117 303.265 302.847 301.009 299.255 297.872 296.741 295.628 293.886 291.767 289.711 287.658 285.685 283.574 281.489 278.966 276.433 273.887 271.309 268.807 266.375 263.925 261.733 259.631 257.69 254.953 251.224 246.958 242.366 237.048 231.725 226.637 221.049 215.585 210.777 204.822 200.258 
304.992 303.078 302.722 300.946 299.192 297.934 296.929 295.753 293.949 291.829 289.711 287.658 285.685 283.574 281.489 278.966 276.371 273.825 271.184 268.745 266.312 263.925 261.733 259.631 257.69 254.89 251.224 246.958 242.303 237.048 231.725 226.7 221.112 215.647 210.777 204.697 200.133 
304.93 302.828 302.597 300.884 299.192 298.059 297.116 295.941 294.011 291.829 289.774 287.658 285.747 283.636 281.489 278.966 276.371 273.762 271.121 268.682 266.312 263.925 261.733 259.631 257.628 254.89 251.162 246.958 242.303 237.048 231.725 226.7 221.237 215.772 210.777 204.51 200.008 
304.805 302.578 302.535 300.759 299.255 298.247 297.366 296.066 294.074 291.892 289.774 287.72 285.747 283.699 281.489 278.966 276.246 273.637 271.059 268.62 266.25 263.925 261.795 259.631 257.69 254.828 251.162 246.958 242.366 237.048 231.725 226.7 221.362 215.897 210.714 204.385 199.883 
304.742 302.453 302.472 300.759 299.317 298.497 297.679 296.191 294.074 291.954 289.899 287.783 285.81 283.699 281.489 278.904 276.246 273.575 270.934 268.557 266.187 263.925 261.858 259.693 257.69 254.828 251.162 246.958 242.303 237.048 231.725 226.762 221.549 215.96 210.652 204.197 199.758 
304.68 302.453 302.472 300.759 299.505 298.809 297.866 296.253 294.136 292.079 289.961 287.845 285.872 283.699 281.489 278.904 276.183 273.512 270.871 268.495 266.125 263.988 261.92 259.818 257.753 254.828 251.162 246.958 242.303 237.111 231.725 226.762 221.674 216.022 210.527 204.01 199.695 
304.68 302.578 302.472 300.821 299.755 299.059 297.929 296.191 294.199 292.142 290.086 287.97 285.935 283.761 281.489 278.841 276.121 273.45 270.809 268.432 266.187 264.05 261.983 259.881 257.815 254.89 251.162 246.958 242.303 237.048 231.725 226.825 221.799 216.085 210.464 203.76 199.57 
304.742 302.89 302.597 301.009 299.942 299.184 297.929 296.191 294.199 292.204 290.211 288.095 285.997 283.824 281.489 278.841 276.058 273.387 270.746 268.37 266.187 264.113 262.108 260.006 257.815 254.89 251.162 246.958 242.303 237.048 231.725 226.887 221.987 216.085 210.339 203.572 199.508 
308.43 306.89 305.972 304.009 302.067 300.247 298.241 296.128 293.949 291.829 289.836 287.908 285.872 283.699 281.302 278.841 276.308 273.887 271.434 268.87 266.312 263.863 261.733 259.631 257.003 254.453 251.224 247.208 242.553 237.486 232.225 226.7 221.174 215.897 209.902 203.072 201.945 
308.43 306.89 305.847 303.821 301.88 300.122 298.241 296.128 293.949 291.767 289.711 287.783 285.81 283.636 281.239 278.779 276.183 273.887 271.434 268.932 266.375 263.863 261.733 259.693 257.128 254.515 251.287 247.208 242.491 237.423 232.287 226.7 221.049 215.835 209.964 203.01 201.883 
308.367 306.828 305.785 303.634 301.755 299.934 298.179 296.191 294.011 291.829 289.649 287.72 285.622 283.449 281.052 278.529 275.996 273.762 271.496 269.057 266.5 263.863 261.733 259.756 257.253 254.578 251.287 247.145 242.428 237.423 232.35 226.7 221.049 215.71 210.089 202.947 201.883 
308.305 306.515 305.785 303.634 301.567 299.747 298.054 296.191 294.074 291.892 289.711 287.595 285.435 283.199 280.864 278.404 275.871 273.762 271.559 269.12 266.562 263.863 261.733 259.756 257.378 254.703 251.287 247.083 242.428 237.486 232.412 226.637 220.924 215.647 210.152 202.947 201.883 
308.18 306.14 305.722 303.634 301.442 299.559 297.929 296.191 294.199 291.954 289.774 287.595 285.435 283.136 280.739 278.279 275.808 273.762 271.621 269.12 266.562 263.925 261.795 259.881 257.565 254.828 251.349 247.145 242.366 237.486 232.475 226.637 220.862 215.522 210.152 202.885 201.883 
308.117 305.765 305.722 303.634 301.38 299.434 297.741 296.191 294.261 292.017 289.836 287.595 285.435 283.074 280.739 278.216 275.746 273.762 271.621 269.12 266.562 263.925 261.858 259.881 257.753 254.953 251.412 247.083 242.303 237.423 232.475 226.637 220.737 215.46 210.214 202.947 201.883 
307.93 305.765 305.597 303.571 301.317 299.372 297.741 296.128 294.324 292.142 289.899 287.72 285.435 283.136 280.739 278.216 275.746 273.762 271.621 269.12 266.562 263.925 261.858 259.943 257.815 255.015 251.474 247.083 242.303 237.423 232.475 226.637 220.612 215.397 210.277 202.885 201.945 
307.805 305.953 305.535 303.446 301.317 299.372 297.804 296.253 294.386 292.142 289.961 287.72 285.56 283.199 280.802 278.279 275.808 273.825 271.621 269.12 266.562 263.988 261.92 259.943 257.94 255.14 251.474 247.145 242.366 237.423 232.475 226.575 220.487 215.335 210.402 202.947 201.883 
307.617 306.015 305.41 303.321 301.192 299.497 297.929 296.316 294.386 292.142 289.961 287.783 285.622 283.324 280.927 278.404 275.996 273.95 271.684 269.12 266.562 263.988 261.983 260.006 258.003 255.203 251.537 247.208 242.366 237.423 232.475 226.575 220.424 215.272 210.402 203.01 201.883 
307.43 305.953 305.285 303.196 301.192 299.559 298.054 296.316 294.324 292.079 289.961 287.845 285.685 283.449 280.989 278.591 276.183 274.012 271.684 269.12 266.562 263.988 261.983 260.068 258.065 255.203 251.537 247.208 242.366 237.423 232.475 226.575 220.362 215.147 210.464 203.072 201.82 
307.18 305.703 305.16 303.196 301.255 299.684 298.116 296.253 294.136 292.017 289.961 287.845 285.747 283.574 281.177 278.779 276.308 274.075 271.746 269.12 266.562 263.988 262.045 260.131 258.065 255.328 251.599 247.208 242.366 237.423 232.475 226.512 220.299 215.147 210.527 203.135 201.758 
306.93 305.328 305.035 303.196 301.38 299.809 298.116 296.191 294.011 291.892 289.899 287.908 285.81 283.636 281.364 278.904 276.496 274.2 271.746 269.12 266.5 263.925 262.045 260.131 258.128 255.39 251.662 247.208 242.366 237.423 232.412 226.512 220.237 215.147 210.527 203.26 201.695 
306.742 305.015 304.91 303.259 301.505 299.934 298.116 296.066 293.886 291.767 289.836 287.783 285.81 283.699 281.552 279.091 276.621 274.262 271.809 269.12 266.5 263.925 262.045 260.131 258.128 255.453 251.724 247.208 242.366 237.361 232.412 226.512 220.237 215.085 210.589 203.26 201.508 
306.555 304.89 304.847 303.321 301.63 299.997 298.116 296.003 293.761 291.704 289.774 287.783 285.81 283.761 281.614 279.154 276.683 274.325 271.809 269.12 266.5 263.925 262.045 260.131 258.065 255.453 251.724 247.27 242.366 237.361 232.35 226.575 220.237 215.085 210.652 203.385 201.445 
306.492 304.953 304.785 303.384 301.692 299.997 298.116 295.941 293.699 291.767 289.774 287.72 285.747 283.761 281.677 279.216 276.746 274.387 271.871 269.182 266.5 263.863 262.045 260.131 258.065 255.453 251.724 247.333 242.366 237.298 232.35 226.637 220.299 215.022 210.652 203.51 201.32 
306.555 304.89 304.722 303.384 301.755 300.059 298.116 295.941 293.761 291.767 289.774 287.72 285.685 283.699 281.677 279.279 276.808 274.45 271.934 269.182 266.5 263.8 261.983 260.131 258.003 255.453 251.724 247.333 242.428 237.298 232.287 226.637 220.299 215.022 210.652 203.572 201.258 
306.617 304.828 304.597 303.321 301.755 299.997 298.054 295.941 293.761 291.767 289.774 287.658 285.622 283.636 281.614 279.279 276.808 274.45 271.934 269.182 266.5 263.738 261.92 260.131 257.94 255.39 251.787 247.333 242.428 237.298 232.287 226.637 220.299 214.96 210.589 203.697 201.133 
